token,is_oov,tag
Palestina,False,NNP
membunuh,False,VB
seorang,False,NND
komandan,False,NN
Jihad,False,NNP
Islam,False,NNP
dan,False,CC
dua,False,CD
pejuang,False,NN
lain,False,JJ
Palestina,False,NNP
di,False,IN
Jenin,False,NNP
",",False,Z
Rabu,False,NNP
",",False,Z
dalam,False,IN
penindasan,False,NN
di,False,IN
bagian,False,NN
utara,False,NN
wilayah,False,NN
pendudukan,False,NN
Tepi,False,NNP
Barat,False,NNP
Sungai,False,NNP
Jordan,False,NNP
.,False,Z
,True,
Israel,False,NNP
juga,False,RB
melancarkan,False,VB
kembali,False,VB
perburuan,False,NN
besar,False,JJ
terhadap,False,IN
pejuang,False,NN
Palestina,False,NNP
di,False,IN
Nablus,False,NNP
",",False,Z
sebelah,False,NN
selatan,False,NN
Jenin,False,NNP
",",False,Z
dengan,False,SC
mengirim,False,VB
sebanyak,False,CD
100,False,CD
jip,False,NN
dan,False,CC
kendaraan,False,NN
lapis,False,VB
baja,False,NN
",",False,Z
hanya,False,RB
24,False,CD
jam,False,NN
setelah,False,SC
penarikan,False,NN
dari,False,IN
kota,False,NN
terbesar,False,JJ
kedua,False,OD
di,False,IN
Tepi,False,NNP
Barat,False,NNP
tersebut,False,PR
setelah,False,SC
pengepungan,False,NN
selama,False,IN
dua,False,CD
hari,False,NN
.,False,Z
,True,
Pemerintah,False,NNP
Palestina,False,NNP
telah,False,MD
menguruk,True,VB
operasi,False,NN
Yahudi,False,NNP
itu,False,PR
",",False,Z
dan,False,CC
menyatakan,False,VB
tindakan,False,NN
tersebut,False,PR
mengancam,False,VB
upaya,False,NN
pimpinan,False,NN
AS,False,NNP
guna,False,SC
menghidupkan,False,VB
kembali,False,VB
proses,False,NN
perdamaian,False,NN
yang,False,SC
telah,False,MD
lama,False,JJ
macet,False,JJ
.,False,Z
,True,
Di,False,IN
Jenin,False,NNP
",",False,Z
personel,False,NN
militer,False,NN
yang,False,SC
menyamar,False,VB
melepaskan,False,VB
tembakan,False,NN
ke,False,IN
arah,False,NN
satu,False,CD
mobil,False,NN
yang,False,SC
membawa,False,VB
beberapa,False,CD
pejuang,False,NN
Palestina,False,NNP
",",False,Z
sehingga,False,SC
menewaskan,False,VB
Ashraf,False,NNP
As,False,NNP
-,False,NNP
Saadi,False,NNP
(,False,Z
25,False,CD
),False,Z
",",False,Z
pemimpin,False,NN
senior,False,JJ
Jihad,False,NNP
Islam,False,NNP
di,False,IN
Tepi,False,NNP
Barat,False,NNP
",",False,Z
dan,False,CC
Alaa,True,NNP
Breiki,True,NNP
(,False,Z
26,False,CD
),False,Z
",",False,Z
kata,False,VB
beberapa,False,CD
sumber,False,NN
keamanan,False,NN
Palestina,False,NNP
.,False,Z
,True,
Pejuang,False,NN
Palestina,False,NNP
ketiga,False,OD
",",False,Z
Mohammad,False,NNP
Abu,False,NNP
Naasa,True,NNP
(,False,Z
22,False,CD
),False,Z
cedera,False,JJ
",",False,Z
tapi,False,CC
seorang,False,NND
prajurit,False,NN
Yahudi,False,NNP
menghabisi,False,VB
-nya,True,PRP
dengan,False,SC
menembak,False,VB
kepala,False,NN
-nya,True,PRP
",",False,Z
kata,False,VB
beberapa,False,CD
saksi mata,True,NN
.,False,Z
,True,
Seorang,False,NND
prajurit,False,NN
mengeluarkan,False,VB
pistol,False,NN
-nya,True,PRP
dan,False,CC
menembak,False,VB
dia,False,PRP
di,False,IN
kepala,False,NN
",",False,Z
kata,False,VB
seorang,False,NND
saksi mata,True,NN
yang,False,SC
tak,False,NEG
mau,False,RB
disebutkan,False,VB
jati diri,True,NN
-nya,True,PRP
.,False,Z
,True,
Satu,False,CD
sumber,False,NN
keamanan,False,NN
Israel,False,NNP
mengatakan,False,VB
",",False,Z
Kedua,False,CD
orang,False,NN
tersebut,False,PR
meninggal,False,VB
seketika,False,RB
di,False,IN
dalam,False,NN
mobil,False,NN
.,False,Z
,True,
Orang,False,NN
ketiga,False,OD
cedera,False,JJ
",",False,Z
keluar,False,VB
dari,False,IN
mobil,False,NN
",",False,Z
melepaskan,False,VB
tembakan,False,NN
ke,False,IN
arah,False,NN
tentara,False,NN
Israel,False,NNP
dan,False,CC
ditembak,False,VB
hingga,False,IN
meninggal,False,VB
.,False,Z
,True,
Tentara,False,NN
Israel,False,NNP
datang,False,VB
ke,False,IN
Jenin,False,NNP
dengan,False,SC
maksud,False,NN
menangkap,False,VB
beberapa,False,CD
pejuang,False,NN
dan,False,CC
hanya,False,RB
melepaskan,False,VB
tembakan,False,NN
setelah,False,SC
beberapa,False,CD
pria,False,NN
bersenjata,False,VB
yang,False,SC
melihat,False,VB
satuan,False,NN
prajurit,False,NN
yang,False,SC
menyamar,False,VB
tersebut,False,PR
dan,False,CC
menembaki,False,VB
-nya,True,PRP
",",False,Z
kata,False,VB
sumber,False,NN
itu,False,PR
.,False,Z
,True,
As,False,NNP
-,False,NNP
Saadi,False,NNP
mengenali,False,VB
mereka,False,PRP
dan,False,CC
melepaskan,False,VB
tembakan,False,NN
",",False,Z
kata,False,VB
-nya,True,PRP
",",False,Z
seorang,False,NND
prajurit,False,NN
Yahudi,False,NNP
cedera,False,JJ
.,False,Z
,True,
Tentara,False,NN
melepaskan,False,VB
tembakan,False,NN
dan,False,CC
menewaskan,False,VB
-nya,True,PRP
.,False,Z
,True,
Ketiga,False,CD
orang,False,NN
tersebut,False,PR
terlibat,False,VB
dalam,False,IN
perencanaan,False,NN
dan,False,CC
pelaksanaan,False,NN
serangan,False,NN
terhadap,False,IN
tentara,False,NN
dan,False,CC
merencanakan,False,VB
pengeboman,False,NN
bunuh,False,VB
diri,False,NN
",",False,Z
kata,False,VB
sumber,False,NN
itu,False,PR
.,False,Z
,True,
Ditambahkan,False,VB
-nya,True,PRP
",",False,Z
jaringan,False,NN
tersebut,False,PR
juga,False,RB
berada,False,VB
di,False,IN
balik,False,NN
upaya,False,NN
pengeboman,False,NN
bunuh,False,VB
diri,False,NN
di,False,IN
Tel,False,NNP
Aviv,False,NNP
pekan,False,NN
lalu,False,CC
.,False,Z
,True,
Setelah,False,SC
penembakan,False,NN
tersebut,False,PR
",",False,Z
sebanyak,False,CD
30,False,CD
jip,False,NN
militer,False,NN
bergerak,False,VB
memasuki,False,VB
kamp,False,NN
pengungsi,False,NN
di,False,IN
Jenin,False,NNP
untuk,False,SC
melakukan,False,VB
pencarian,False,NN
pegiat,False,NN
Palestina,False,NNP
dari,False,IN
rumah,False,NN
-,False,Z
ke -,True,X
rumah,False,NN
.,False,Z
,True,
Mereka,False,PRP
pergi,False,VB
selama,False,IN
beberapa,False,CD
jam,False,NN
.,False,Z
,True,
Jihad,False,NNP
Islam,False,NNP
menanggapi,False,VB
dengan,False,SC
menembakkan,False,VB
lima,False,CD
roket,False,NN
ke,False,IN
Israel,False,NNP
dari,False,IN
Jalur,False,NNP
Gaza,False,NNP
",",False,Z
tapi,False,CC
hanya,False,RB
menimbulkan,False,VB
kerusakan,False,NN
kecil,False,JJ
pada,False,IN
pagar,False,NN
pertahanan,False,NN
di,False,IN
gurun,False,NNP
Negev,False,NNP
",",False,Z
kata,False,VB
radio,False,NN
militer,False,NN
.,False,Z
,True,
Pertempuran,False,NN
baru,False,JJ
di,False,IN
Sri,False,NNP
Lanka,False,NNP
utara,False,NNP
dan,False,CC
timur,False,NNP
menewaskan,False,VB
sedikitnya,False,RB
21,False,CD
orang,False,NN
",",False,Z
sementara,False,SC
sebuah,False,NND
kapal,False,NN
yang,False,SC
diyakini,False,VB
mengangkut,False,VB
perangkat keras,True,NN
militer,False,NN
untuk,False,IN
pemberontak,False,NN
diledakkan,False,VB
di,False,IN
lepas pantai,True,NN
selatan,False,NN
negara,False,NN
itu,False,PR
",",False,Z
kata,False,VB
seorang,False,NND
juru bicara,True,NN
militer,False,NN
",",False,Z
Rabu,False,NNP
.,False,Z
,True,
Sedikitnya,False,RB
18,False,CD
pemberontak,False,NN
tewas,False,VB
ketika,False,SC
dua,False,CD
kapal,False,NN
dihancurkan,False,VB
Selasa,False,NNP
malam,False,NN
di,False,IN
lepas pantai,True,NN
daerah,False,NN
Pulmoddal,True,NNP
",",False,Z
360,False,CD
kilometer,False,NND
sebelah,False,NN
timur laut,True,NN
Kolombo,False,NNP
",",False,Z
ibu kota,True,NN
Sri,False,NNP
Lanka,False,NNP
",",False,Z
kata,False,VB
juru bicara,True,NNP
militer,False,NNP
Mayor,False,NNP
S.,True,NNP
Rajapakse,True,NNP
.,False,Z
,True,
Dua,False,CD
pelaut,False,NN
cedera,False,JJ
dalam,False,IN
insiden,False,NN
itu,False,PR
",",False,Z
kata,False,VB
-nya,True,PRP
.,False,Z
,True,
Rabu,False,NNP
pagi,False,NN
",",False,Z
sebuah,False,NND
kapal,False,NN
yang,False,SC
diyakini,False,VB
membawa,False,VB
perangkat keras,True,NN
bagi,False,IN
pemberontak,False,NN
Tamil,False,NNP
ditenggelamkan,False,VB
di,False,IN
lepas pantai,True,NN
selatan,False,NN
",",False,Z
kata,False,VB
juru bicara,True,NN
tersebut,False,PR
.,False,Z
,True,
Kapal,False,NN
yang,False,SC
terlihat,False,VB
180,False,CD
mil laut,True,NND
di,False,IN
lepas pantai,True,NN
selatan,False,NN
Matara,True,NNP
itu,False,PR
ditembaki,False,VB
oleh,False,IN
angkatan laut,True,NN
Sri,False,NNP
Lanka,False,NNP
setelah,False,SC
mengabaikan,False,VB
perintah,False,NN
untuk,False,IN
berhenti,False,VB
.,False,Z
,True,
Ada,False,VB
tembakan,False,NN
balasan,False,NN
dari,False,IN
kapal,False,NN
itu,False,PR
dan,False,CC
mereka,False,PRP
diyakini,False,VB
sedang,False,MD
mengangkut,False,VB
senjata,False,NN
bagi,False,IN
LTTE,False,NNP
(,False,Z
Macan,False,NNP
Pembebasan,False,NNP
Tamil,False,NNP
Eelam,True,NNP
),False,Z
",",False,Z
kata,False,VB
-nya,True,PRP
.,False,Z
,True,
Rajapakse,True,NNP
menambahkan,False,VB
",",False,Z
sejumlah,False,CD
ledakan,False,NN
terlihat,False,VB
di,False,IN
kapal,False,NN
itu,False,PR
setelah,False,SC
terkena,False,VB
serangan,False,NN
bom,False,NN
angkatan laut,True,NN
",",False,Z
sehingga,False,SC
muncul,False,VB
dugaan,False,NN
bahwa,False,SC
kapal,False,NN
itu,False,PR
juga,False,RB
mengangkut,False,VB
peledak,False,NN
.,False,Z
,True,
Angkatan,False,NN
laut,False,NN
selama,False,IN
empat,False,CD
tahun,False,NN
terakhir,False,OD
telah,False,MD
menghancurkan,False,VB
sedikit,False,CD
-nya,True,PRP
lima,False,CD
kapal,False,NN
yang,False,SC
mengangkut,False,VB
perangkat keras,True,NN
militer,False,NN
bagi,False,IN
pemberontak,False,NN
.,False,Z
,True,
Sementara,False,SC
itu,False,PR
",",False,Z
tiga,False,CD
pemberontak,False,NN
lagi,False,RB
tewas,False,VB
dalam,False,IN
bentrokan,False,NN
dengan,False,IN
pasukan,False,NN
komando,False,NN
Satuan,False,NNP
Tugas,False,NNP
Khusus,False,NNP
Kepolisian,False,NNP
(,False,Z
STF,False,NNP
),False,Z
di,False,IN
Kallady,True,NNP
",",False,Z
Batticaloa,True,NNP
",",False,Z
250,False,CD
kilometer,False,NND
sebelah,False,NN
timur,False,NN
Kolombo,False,NNP
pada,False,IN
Rabu,False,NNP
pagi,False,NN
.,False,Z
,True,
STF,False,NNP
menemukan,False,VB
sebuah,False,NND
senapan,False,NN
otomatis,False,JJ
T,False,NNP
-,False,NNP
56,False,NNP
",",False,Z
empat,False,CD
majalah,False,NN
",",False,Z
sebuah,False,NND
ranjau,False,NN
dan,False,CC
empat,False,CD
granat,False,NN
tangan,False,NN
setelah,False,SC
serangan,False,NN
itu,False,PR
.,False,Z
,True,
Bentrokan,False,NN
itu,False,PR
terjadi,False,VB
sehari,False,NN
setelah,False,SC
pemberontak,False,NN
melancarkan,False,VB
serangan,False,NN
mortir,False,NN
ke,False,IN
arah,False,NN
sekelompok,False,NN
diplomat,False,NN
yang,False,SC
mengunjungi,False,VB
wilayah,False,NN
timur,False,NN
Sri,False,NNP
Lanka,False,NNP
",",False,Z
yang,False,SC
mencederai,False,VB
Duta,False,NNP
Besar,False,NNP
Italia,False,NNP
Pio,False,NNP
Mariani,False,NNP
dan,False,CC
11,False,CD
orang,False,NN
lain,False,JJ
.,False,Z
,True,
Para,False,DT
juru runding,True,NN
dari,False,IN
Korea,False,NNP
Utara,False,NNP
dan,False,CC
Korea,False,NNP
Selatan,False,NNP
pada,False,IN
Kamis,False,NNP
melakukan,False,VB
tawar-menawar,True,VB
mengenai,False,IN
bantuan pangan,True,NN
",",False,Z
reuni,False,NN
keluarga,False,NN
dan,False,CC
topik-topik,True,NN
lain,False,JJ
-nya,True,PRP
saat,False,NN
pertemuan,False,NN
tingkat,False,NN
tinggi,False,JJ
mereka,False,PRP
yang,False,SC
diadakan,False,VB
sejak,False,IN
uji coba,True,NN
nuklir,False,NN
Korut,False,NNP
memasuki,False,VB
hari,False,NN
ketiga,False,OD
.,False,Z
,True,
Dalam,False,IN
pertemuan,False,NN
di,False,IN
Pyongyang,False,NNP
",",False,Z
Korut,False,NNP
yang,False,SC
miskin,False,JJ
menanyakan,False,VB
kepada,False,IN
tetangga,False,NN
-nya,True,PRP
yang,False,SC
kaya,False,JJ
untuk,False,SC
kembali,False,VB
memberi,False,VB
bantuan pangan,True,NN
",",False,Z
yang,False,SC
ditunda,False,VB
sebagai,False,IN
protes,False,NN
terhadap,False,IN
program,False,NN
nuklir,False,NN
dan,False,CC
rudal,False,NN
negara,False,NN
komunis,False,NN
tersebut,False,PR
.,False,Z
,True,
Korut,False,NNP
mulai,False,VB
mengangkat,False,VB
isu,False,NN
bantuan,False,NN
kemanusiaan,False,NN
dalam,False,IN
pertemuan,False,NN
tingkat,False,NN
pejabat,False,NN
tinggi,False,JJ
pada,False,IN
Rabu,False,NNP
.,False,Z
,True,
Namun,False,CC
detail,False,NN
keterangan,False,NN
itu,False,PR
belum,False,NEG
diselesaikan,False,VB
untuk,False,IN
dikeluarkan,False,VB
sebagai,False,IN
pernyataan,False,NN
bersama,False,IN
",",False,Z
kata,False,VB
seorang,False,NND
pejabat,False,NN
Korsel,False,NNP
seperti,False,IN
dikutip,False,VB
kantor berita,True,NNP
Yonhap,True,NNP
tanpa,False,IN
mengutip,False,VB
nama,False,NN
-nya,True,PRP
.,False,Z
,True,
Menurut,False,IN
sumber-sumber,True,NN
yang,False,SC
dilansir,False,VB
Yonhap,True,NNP
",",False,Z
Korsel,False,NNP
ingin,False,RB
menggunakan,False,VB
bantuan,False,NN
-nya,True,PRP
berupa,False,VB
pangan,False,NN
dan,False,CC
pupuk,False,NN
sebagai,False,IN
alat,False,NN
untuk,False,SC
menekan,False,VB
Korut,False,NNP
agar,False,SC
menghormati,False,VB
kesepakatan,False,NN
yang,False,SC
dicapai,False,VB
enam,False,CD
negara,False,NN
pihak,False,NN
untuk,False,SC
melucuti,False,VB
program,False,NN
nuklir,False,NN
-nya,True,PRP
.,False,Z
,True,
Kelompok,False,NN
kerja,False,NN
pada,False,IN
Kamis,False,NNP
melangsungkan,False,VB
negosiasi,False,NN
tentang,False,IN
bagaimana,False,WH
memberi,False,VB
bantuan,False,NN
",",False,Z
reuni,False,NN
keluarga,False,NN
dan,False,CC
proyek-proyek,True,NN
ekonomi,False,NN
antarwarga,True,X
Korea,False,NNP
",",False,Z
kata,False,VB
media massa,True,NN
setempat,False,NN
.,False,Z
,True,
Dalam,False,IN
sesi,False,NN
pertama,False,OD
pertemuan,False,NN
paripurna,False,NN
pada,False,IN
Rabu,False,NNP
",",False,Z
Kwon,False,NNP
Ho,False,NNP
-,False,NNP
Ung,False,NNP
",",False,Z
juru runding,True,NN
utama,False,JJ
Korut,False,NNP
",",False,Z
mengusulkan,False,VB
agar,False,SC
segera,False,RB
dimulai,False,VB
kembali,False,VB
proyek-proyek,True,NN
bantuan,False,NN
kemanusiaan,False,NN
dalam,False,IN
skala,False,NN
besar,False,JJ
.,False,Z
,True,
Dia,False,PRP
tidak,False,NEG
menyebutkan,False,VB
proyek-proyek,True,NN
itu,False,PR
",",False,Z
tapi,False,CC
komentar,False,NN
itu,False,PR
dipandang,False,VB
lebih,False,RB
menjurus,False,VB
ke,False,IN
masalah,False,NN
bantuan pangan,True,NN
dan,False,CC
reuni,False,NN
keluarga,False,NN
.,False,Z
,True,
Korsel,False,NNP
mengurungkan,False,VB
pengiriman,False,NN
bantuan,False,NN
tahunan,False,NN
yang,False,SC
mencakup,False,VB
500,False,CD
ribu,False,CD
ton,False,NND
beras,False,NN
",",False,Z
dan,False,CC
350,False,CD
ribu,False,CD
ton,False,NND
pupuk,False,NN
setelah,False,SC
Korut,False,NNP
melakukan,False,VB
uji coba,True,NN
rudal,False,NN
pada,False,IN
Juli,False,NNP
silam,False,JJ
.,False,Z
,True,
Korut,False,NNP
membalas,False,VB
dengan,False,IN
',False,Z
walk,False,FW
-,False,Z
out,False,FW
',False,Z
dari,False,IN
pertemuan,False,NN
tingkat,False,NN
menteri,False,NN
pada,False,IN
bulan,False,NN
yang,False,SC
sama,False,JJ
",",False,Z
dan,False,CC
mengurungkan,False,VB
rencana,False,NN
reuni,False,NN
.,False,Z
,True,
Uji coba,True,NN
nuklir,False,NN
pada,False,IN
Oktober,False,NNP
itu,False,PR
semakin,False,RB
merenggangkan,False,VB
hubungan,False,NN
kedua,False,CD
negara,False,NN
.,False,Z
,True,
Pemerintah,False,NNP
Seoul,False,NNP
berkomitmen,False,VB
untuk,False,SC
melakukan,False,VB
rekonsiliasi,False,NN
dengan,False,IN
tetangga,False,NN
-nya,True,PRP
.,False,Z
,True,
Namun,False,CC
di bawah,True,VB
tekanan,False,NN
dalam negeri,True,JJ
agar,False,SC
tidak,False,NEG
banyak,False,CD
memberi,False,VB
tanpa,False,IN
memperoleh,False,VB
manfaat,False,NN
-nya,True,PRP
.,False,Z
,True,
Seoul,False,NNP
mungkin,False,MD
menawarkan,False,VB
untuk,False,SC
mengirim,False,VB
sejumlah,False,CD
pupuk,False,NN
segera,False,RB
setelah,False,SC
pertemuan,False,NN
",",False,Z
di,False,IN
saat,False,NN
panen,False,NN
padi,False,NN
musim semi,True,NN
",",False,Z
kata,False,VB
sumber-sumber,True,NN
yang,False,SC
dikutip,False,VB
Yonhap,True,NNP
.,False,Z
,True,
Namun,False,CC
mereka,False,PRP
mengatakan,False,VB
",",False,Z
pemerintah,False,NN
Korsel,False,NNP
akan,False,MD
mencoba,False,VB
mengkaitkan,False,VB
tambahan,False,NN
bantuan,False,NN
dengan,False,SC
kemajuan,False,NN
yang,False,SC
dicapai,False,VB
dalam,False,IN
perlucutan,False,NN
nuklir,False,NN
.,False,Z
,True,
Masih,False,MD
belum,False,NEG
jelas,False,JJ
apakah,False,WH
Korut,False,NNP
akan,False,MD
menerima,False,VB
adanya,False,NN
pengaitan,True,NN
bantuan,False,NN
dengan,False,IN
perlucutan,False,NN
nuklir,False,NN
itu,False,PR
.,False,Z
,True,
juru runding,True,NNP
Kwon,False,NNP
",",False,Z
Kamis,False,NNP
",",False,Z
menolak,False,VB
kritikan,False,NN
oleh,False,IN
Menteri,False,NNP
Unifikasi,False,NNP
Korsel,False,NNP
Lee,False,NNP
Jae,False,NNP
-,False,NNP
Young,False,NNP
tentang,False,IN
percobaan,False,NN
nuklir,False,NN
",",False,Z
dan,False,CC
mengatakan,False,VB
bahwa,False,SC
hal,False,NN
itu,False,PR
merupakan,False,VB
bagian,False,NN
dari,False,IN
hak,False,NN
legitimasi,False,NN
dari,False,IN
suatu,False,CD
negara,False,NN
yang,False,SC
berdaulat,False,VB
untuk,False,SC
melakukan,False,VB
pertahanan,False,NN
diri,False,NN
.,False,Z
,True,
Seorang,False,NND
pejabat,False,NN
senior,False,JJ
kementerian,False,NN
unifikasi,False,NN
yang,False,SC
tak,False,NEG
mau,False,RB
disebut,False,VB
identitas,False,NN
-nya,True,PRP
mengatakan,False,VB
bahwa,False,SC
tidak,False,NEG
seperti,False,IN
pembicaraan,False,NN
tingkat,False,NN
menteri,False,NN
sebelumnya,False,SC
",",False,Z
pertemuan,False,NN
kali,False,NND
ini,False,PR
meliputi,False,VB
hubungan,False,NN
antarmasyarakat,True,X
Korea,False,NNP
",",False,Z
dan,False,CC
pembicaraan,False,NN
enam,False,CD
pihak,False,NN
",",False,Z
dan,False,CC
perundingan,False,NN
ini,False,PR
masih,False,MD
mengalami,False,VB
kesulitan,False,NN
.,False,Z
,True,
Korut,False,NNP
telah,False,MD
menyetujui,False,VB
dalam,False,IN
pertemuan,False,NN
enam,False,CD
pihak,False,NN
di,False,IN
Beijing,False,NNP
bulan,False,NN
lalu,False,CC
untuk,False,SC
melucuti,False,VB
senjata nuklir,True,NN
-nya,True,PRP
dengan,False,SC
imbalan,False,NN
bantuan ekonomi,True,NN
dan,False,CC
memulihkan,False,VB
hubungan diplomatik,True,NN
.,False,Z
,True,
Korut,False,NNP
telah,False,MD
mengambil,False,VB
beberapa,False,CD
langkah,False,NN
awal,False,NN
",",False,Z
yaitu,False,SC
mengundang,False,VB
ketua,False,NN
badan,False,NN
atom,False,NN
PBB,False,NNP
untuk,False,IN
berkunjung,False,VB
ke,False,IN
Korut,False,NNP
dan,False,CC
mengirimkan,False,VB
juru runding,True,NN
nuklir,False,NN
-nya,True,PRP
ke,False,IN
AS,False,NNP
untuk,False,SC
melakukan,False,VB
pembicaraan,False,NN
.,False,Z
,True,
Tapi,False,CC
para,False,DT
analis,False,NN
memperingatkan,False,VB
bahwa,False,SC
bantuan,False,NN
tanpa,False,IN
syarat,False,NN
dari,False,IN
Korsel,False,NNP
dapat,False,MD
mengurangi,False,VB
semangat,False,NN
Korut,False,NNP
untuk,False,SC
menghormati,False,VB
kesepakatan,False,NN
Beijing,False,NNP
.,False,Z
,True,
Lima,False,CD
juru runding,True,NN
Korsel,False,NNP
pada,False,IN
Kamis,False,NNP
melakukan,False,VB
kunjungan,False,NN
kehormatan,False,NN
kepada,False,IN
Kim,False,NNP
Yong,False,NNP
-,False,NNP
Nam,False,NNP
",",False,Z
yang,False,SC
merupakan,False,VB
Kepala,False,NNP
Negara,False,NNP
seremonial,False,NNP
Korut,False,NNP
",",False,Z
kata,False,VB
para,False,DT
pejabat,False,NN
.,False,Z
,True,
Sebagai,False,IN
isyarat,False,NN
jasa baik,True,NN
tuan,False,NN
rumah,False,NN
menyediakan,False,VB
sarapan,False,NN
ulang tahun,True,NN
kepada,False,IN
kepala,False,NN
juru runding,True,NN
Korsel,False,NNP
",",False,Z
Lee,False,NNP
",",False,Z
yang,False,SC
akan,False,MD
menginjak,False,VB
usia,False,NN
63,False,CD
tahun,False,NN
hari,False,NN
Kamis,False,NNP
.,False,Z
,True,
Tentara,False,NN
Amerika,False,NNP
Serikat,False,NNP
di,False,IN
Irak,False,NNP
mempunyai,False,VB
enam,False,CD
bulan,False,NN
untuk,False,SC
menciptakan,False,VB
ketertiban,False,NN
atau,False,CC
akan,False,MD
menghadapi,False,VB
keruntuhan,False,NN
bergaya,False,VB
Vietnam,False,NNP
",",False,Z
yang,False,SC
memaksa,False,VB
-nya,True,PRP
mundur,False,VB
secara,False,IN
terhina,False,VB
",",False,Z
kata,False,VB
koran,False,NN
Inggris,False,NNP
hari,False,NN
Kamis,False,NNP
.,False,Z
,True,
Mereka,False,PRP
mengutip,False,VB
laporan,False,NN
diduga,False,VB
disusun,False,VB
penasihat,False,NN
puncak,False,NN
",",False,Z
yang,False,SC
bekerja,False,VB
untuk,False,IN
Jenderal,False,NNP
David,False,NNP
Petraeus,False,NNP
",",False,Z
panglima,False,NN
Amerika,False,NNP
Serikat,False,NNP
di,False,IN
Bagdad,False,NNP
.,False,Z
,True,
Menurut,False,IN
laporan,False,NN
itu,False,PR
tangki,False,NN
pemikir,False,NN
Bagdad,False,NNP
itu,False,PR
",",False,Z
kelompok,False,NN
perwira,False,NN
dan,False,CC
pakar,False,NN
tandingan,False,NN
pemberontakan,False,NN
pilihan,False,NN
Petraeus,False,NNP
",",False,Z
memperingatkan,False,VB
bahwa,False,SC
keadaan,False,NN
di,False,IN
Irak,False,NNP
memburuk,False,VB
dan,False,CC
tentara,False,NN
Amerika,False,NNP
Serikat,False,NNP
dapat,False,MD
menghadapi,False,VB
kemungkinan,False,NN
penarikan,False,NN
memalukan,False,VB
.,False,Z
,True,
Kelompok,False,NN
itu,False,PR
dinyatakan,False,VB
memperingatkan,False,VB
bahwa,False,SC
Amerika,False,NNP
Serikat,False,NNP
mungkin,False,MD
mempunyai,False,VB
tidak,False,NEG
lebih,False,RB
dari,False,IN
enam,False,CD
bulan,False,NN
untuk,False,SC
memulihkan,False,VB
ketenteraman,False,NN
di,False,IN
Irak,False,NNP
atau,False,CC
Washington,False,NNP
harus,False,MD
melaksanakan,False,VB
rencana,False,NN
B2,False,NNP
penarikan,False,NN
tergesa-gesa,True,JJ
meninggalkan,False,VB
negara,False,NN
terpecah,False,VB
itu,False,PR
demi,False,IN
keselamatan,False,NN
-nya,True,PRP
",",False,Z
kata,False,VB
The,False,NNP
Times,False,NNP
.,False,Z
,True,
Mereka,False,PRP
tahu,False,VB
sedang,False,MD
berpacu,False,VB
melawan,False,VB
waktu,False,NN
.,False,Z
Mereka,False,PRP
tahu,False,VB
enam,False,CD
bulan,False,NN
mendatang,False,VB
adalah,False,VB
kesempatan,False,NN
mereka,False,PRP
dan,False,CC
mereka,False,PRP
menyatakan,False,VB
semakin,False,RB
hari,False,NN
semakin,False,RB
sukar,False,JJ
",",False,Z
kata,False,VB
Gurdian,True,NNP
mengutip,False,VB
pejabat,False,NN
tinggi,False,JJ
pemerintah,False,NN
.,False,Z
,True,
Kelompok,False,NN
itu,False,PR
disebutkan,False,VB
sudah,False,MD
menasihati,False,VB
Petraeus,False,NNP
bahwa,False,SC
peristiwa,False,NN
di,False,IN
lapangan,False,NN
tidak,False,NEG
sesuai,False,JJ
dengan,False,SC
penugasan,False,NN
",",False,Z
dengan,False,SC
menyebutkan,False,VB
rintangan,False,NN
",",False,Z
seperti,False,IN
",",False,Z
kekurangan,False,NN
tentara,False,NN
",",False,Z
keraguan,False,NN
mitra,False,NN
gabungan,False,NN
dan,False,CC
kemerosotan,False,NN
semangat,False,NN
juang,False,VB
pasukan,False,NN
.,False,Z
,True,
Pakar,False,NN
tersebut,False,PR
memperkirakan,False,VB
terjadi,False,VB
lonjakan,False,NN
kekerasan,False,NN
di,False,IN
Irak,False,NNP
selatan,False,NN
saat,False,NN
tentara,False,NN
Inggris,False,NNP
menarik diri,True,VB
dan,False,CC
menduga,False,VB
terjadi,False,VB
pelemahan,False,NN
niat,False,NN
politik,False,NN
di,False,IN
Washington,False,NNP
dan,False,CC
Bagdad,False,NNP
untuk,False,SC
mendukung,False,VB
tentara,False,NN
.,False,Z
,True,
Tiga,False,CD
pekan,False,NN
setelah,False,SC
melancarkan,False,VB
strategi,False,NN
baru,False,JJ
di,False,IN
Irak,False,NNP
",",False,Z
beberapa,False,CD
pejabat,False,NN
Pentagon,False,NNP
bersikap,False,VB
hati-hati,True,JJ
Kamis,False,NNP
dan,False,CC
mengatakan,False,VB
tanda,False,NN
awal,False,NN
terlihat,False,VB
bagus,False,JJ
",",False,Z
tapi,False,CC
telah,False,MD
cepat,False,JJ
untuk,False,SC
membuat,False,VB
kesimpulan,False,NN
nyata,False,JJ
.,False,Z
,True,
Saya,False,PRP
akan,False,MD
mengatakan,False,VB
",",False,Z
lihat,False,VB
lah,False,RP
laporan,False,NN
dari,False,IN
orang-orang,True,NN
di,False,IN
lapangan,False,NN
...,False,Z
Saya,False,PRP
kira,False,VB
penilaian,False,NN
mereka,False,PRP
ialah,False,VB
",",False,Z
',False,Z
Terlalu,False,RB
dini,False,JJ
